,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_above_median
21402,St Albans,2/21 Leslie St,2,t,473000.0,S,Barry,11/11/2017,14.0,3021.0,,,,,,,Brimbank City Council,,,Western Metropolitan,14042.0,0
21403,St Albans,13 Mark St,3,h,870000.0,SP,YPA,11/11/2017,14.0,3021.0,3.0,1.0,2.0,,,,Brimbank City Council,-37.7413,144.7805,Western Metropolitan,14042.0,0
21404,St Albans,138 Oleander Dr,3,h,590000.0,S,Barry,11/11/2017,14.0,3021.0,3.0,1.0,1.0,,115.0,1970.0,Brimbank City Council,-37.7516,144.8098,Western Metropolitan,14042.0,0
21405,St Kilda,20/93 Argyle St,2,u,515000.0,SP,Marshall,11/11/2017,5.0,3182.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,13240.0,0
21406,St Kilda,80/151 Fitzroy St,2,u,915000.0,S,Jellis,11/11/2017,5.0,3182.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,13240.0,1
21407,St Kilda,7 Irymple Av,3,h,2102000.0,S,Wilson,11/11/2017,5.0,3182.0,3.0,2.0,1.0,263.0,190.0,1920.0,Port Phillip City Council,-37.869,144.9865,Southern Metropolitan,13240.0,1
21408,Strathmore,10 Cranwell Av,3,h,1640000.0,SP,McDonald,11/11/2017,8.2,3041.0,3.0,3.0,3.0,604.0,157.0,1998.0,Moonee Valley City Council,-37.7391,144.9094,Western Metropolitan,3284.0,1
21409,Sunbury,50 Dunrossil Dr,3,h,480000.0,S,Raine,11/11/2017,31.7,3429.0,3.0,1.0,1.0,647.0,114.0,1982.0,Hume City Council,-37.5595,144.7305,Western Metropolitan,14092.0,0
21410,Sunbury,112 Harker St,4,h,840000.0,SP,Ray,11/11/2017,31.7,3429.0,4.0,2.0,6.0,1044.0,241.0,2003.0,Hume City Council,-37.589,144.7384,Western Metropolitan,14092.0,0
21411,Sunbury,8 Muirfield Dr,3,h,436000.0,S,Barry,11/11/2017,31.7,3429.0,3.0,1.0,,736.0,,,Hume City Council,-37.5836,144.7549,Western Metropolitan,14092.0,0
21412,Sunbury,1 Owl Pl,3,h,780000.0,S,Leeburn,11/11/2017,31.7,3429.0,3.0,2.0,2.0,,,2010.0,Hume City Council,-37.5956,144.7204,Western Metropolitan,14092.0,0
21413,Sunshine West,6 Beech Ct,6,h,720000.0,S,Douglas,11/11/2017,10.5,3020.0,6.0,3.0,5.0,560.0,,,Brimbank City Council,-37.794000000000004,144.8214,Western Metropolitan,6763.0,0
21414,Sunshine West,18 Dalton St,3,h,748000.0,S,Jas,11/11/2017,10.5,3020.0,3.0,1.0,4.0,538.0,130.0,1970.0,Brimbank City Council,-37.7965,144.8166,Western Metropolitan,6763.0,0
21415,Sunshine West,10 Fontana Cl,4,h,910500.0,S,Sweeney,11/11/2017,10.5,3020.0,4.0,2.0,2.0,515.0,240.0,2014.0,Brimbank City Council,-37.7956,144.7953,Western Metropolitan,6763.0,1
21416,Sunshine West,207 Glengala Rd,3,h,740000.0,S,Barry,11/11/2017,10.5,3020.0,3.0,1.0,2.0,,,,Brimbank City Council,-37.788000000000004,144.8039,Western Metropolitan,6763.0,0
21417,Sunshine West,27 Mayne St,3,h,800000.0,S,Barry,11/11/2017,10.5,3020.0,3.0,1.0,0.0,,132.0,1955.0,Brimbank City Council,-37.7918,144.8237,Western Metropolitan,6763.0,0
21418,Surrey Hills,2 Russell St,5,h,3075000.0,PI,Jellis,11/11/2017,10.2,3127.0,5.0,2.0,2.0,902.0,393.0,2009.0,Boroondara City Council,-37.8269,145.1009,Southern Metropolitan,5457.0,1
21419,Tarneit,125 Isabella Wy,3,h,461000.0,S,Greg,11/11/2017,18.4,3029.0,3.0,2.0,2.0,301.0,,,Wyndham City Council,-37.8386,144.6623,Western Metropolitan,10160.0,0
21420,Tarneit,7 Laurel Av,4,h,620000.0,S,hockingstuart,11/11/2017,18.4,3029.0,,,,,,,Wyndham City Council,,,Western Metropolitan,10160.0,0
21421,Tarneit,10 Redcliffe Pde,4,h,652000.0,S,Sweeney,11/11/2017,18.4,3029.0,4.0,2.0,2.0,653.0,,,Wyndham City Council,-37.8346,144.6644,Western Metropolitan,10160.0,0
21422,Tarneit,5/27 Turva Av,2,u,351500.0,S,Barry,11/11/2017,18.4,3029.0,,,,,,,Wyndham City Council,,,Western Metropolitan,10160.0,0
21423,Taylors Hill,5 Addicott Wy,4,h,675000.0,S,O'Brien,11/11/2017,18.0,3037.0,4.0,2.0,2.0,618.0,175.0,2006.0,Melton City Council,-37.7195,144.7494,Western Metropolitan,4242.0,0
21424,Taylors Lakes,10 Condor Pl,3,h,682000.0,S,Barry,11/11/2017,15.5,3038.0,3.0,2.0,2.0,,,1990.0,Brimbank City Council,-37.7094,144.7898,Western Metropolitan,5336.0,0
21425,Taylors Lakes,27 Grimes Av,4,h,652000.0,S,Prof.,11/11/2017,15.5,3038.0,3.0,2.0,2.0,,,,Brimbank City Council,-37.7058,144.7957,Western Metropolitan,5336.0,0
21426,Taylors Lakes,11 Wellesley Dr,5,h,691000.0,PI,Prof.,11/11/2017,15.5,3038.0,5.0,2.0,2.0,,,,Brimbank City Council,-37.6947,144.7933,Western Metropolitan,5336.0,0
21427,Templestowe,2/102 Wood St,3,t,985000.0,SP,Purplebricks,11/11/2017,15.5,3106.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,6202.0,1
21428,Templestowe Lower,4 Caroline Dr,3,h,1500000.0,PI,Barry,11/11/2017,12.4,3107.0,3.0,1.0,2.0,715.0,125.0,1965.0,Manningham City Council,-37.7668,145.1086,Eastern Metropolitan,5420.0,1
21429,Templestowe Lower,7/28 Foote St,4,t,940000.0,SP,Whiting,11/11/2017,12.4,3107.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,5420.0,1
21430,Templestowe Lower,11 Oak Cr,5,h,1506000.0,S,McGrath,11/11/2017,12.4,3107.0,5.0,3.0,3.0,669.0,225.0,1980.0,Manningham City Council,-37.7691,145.1202,Eastern Metropolitan,5420.0,1
21431,Thomastown,3 Stephen Ct,3,h,665000.0,S,HAR,11/11/2017,15.3,3074.0,3.0,1.0,2.0,532.0,177.0,1960.0,Whittlesea City Council,-37.6825,144.9974,Northern Metropolitan,7955.0,0
21432,Thornbury,74 Clarendon St,3,h,1720000.0,SP,Nelson,11/11/2017,7.0,3071.0,3.0,1.0,6.0,664.0,179.0,1915.0,Darebin City Council,-37.7602,145.0054,Northern Metropolitan,8870.0,1
21433,Thornbury,63B Clyde St,3,h,1180000.0,PI,Jellis,11/11/2017,7.0,3071.0,3.0,1.0,1.0,,,,Darebin City Council,-37.7612,145.01,Northern Metropolitan,8870.0,1
21434,Thornbury,47 Comas Gr,2,h,1260000.0,S,Barry,11/11/2017,7.0,3071.0,2.0,1.0,2.0,585.0,,,Darebin City Council,-37.7531,144.985,Northern Metropolitan,8870.0,1
21435,Thornbury,25 Hobson St,2,h,830000.0,S,Jellis,11/11/2017,7.0,3071.0,2.0,1.0,1.0,150.0,80.0,1995.0,Darebin City Council,-37.7527,144.9922,Northern Metropolitan,8870.0,0
21436,Thornbury,7/33 Pender St,1,u,290000.0,S,Woodards,11/11/2017,7.0,3071.0,,,,,,,Darebin City Council,,,Northern Metropolitan,8870.0,0
21437,Thornbury,1/25 Wilmoth St,2,t,820000.0,PI,Ray,11/11/2017,7.0,3071.0,,,,,,,Darebin City Council,,,Northern Metropolitan,8870.0,0
21438,Toorak,22 Lansell Rd,3,h,6400000.0,S,RT,11/11/2017,4.1,3142.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,7217.0,1
21439,Tullamarine,9 Lucas Pl,3,h,700000.0,S,Nelson,11/11/2017,12.9,3043.0,3.0,2.0,2.0,419.0,156.0,1960.0,Brimbank City Council,-37.6971,144.8845,Western Metropolitan,3296.0,0
21440,Vermont South,440 Burwood Hwy,4,h,1600000.0,S,Buxton,11/11/2017,17.2,3133.0,10.0,6.0,7.0,650.0,,,Whitehorse City Council,-37.8563,145.1782,Eastern Metropolitan,4280.0,1
21441,Vermont South,442 Burwood Hwy,3,h,1600000.0,SP,Buxton,11/11/2017,17.2,3133.0,10.0,6.0,7.0,648.0,,,Whitehorse City Council,-37.8564,145.1784,Eastern Metropolitan,4280.0,1
21442,Vermont South,3 Ryrie Pl,4,h,1320000.0,S,Barry,11/11/2017,17.2,3133.0,4.0,2.0,2.0,790.0,172.0,1972.0,Whitehorse City Council,-37.8608,145.1842,Eastern Metropolitan,4280.0,1
21443,Viewbank,9 Lena St,4,h,1150000.0,VB,Miles,11/11/2017,8.9,3084.0,4.0,2.0,2.0,,,,Banyule City Council,-37.7397,145.0891,Eastern Metropolitan,2698.0,1
21444,Wantirna South,5 Fewster Dr,5,h,1250000.0,S,OBrien,11/11/2017,14.7,3152.0,5.0,2.0,2.0,704.0,202.0,1980.0,Knox City Council,-37.8833,145.2247,Eastern Metropolitan,7082.0,1
21445,Wantirna South,26 Fonteyn Dr,3,h,1005000.0,S,Barry,11/11/2017,14.7,3152.0,3.0,1.0,1.0,,,,Knox City Council,-37.8791,145.2206,Eastern Metropolitan,7082.0,1
21446,Wantirna South,6 Matilda Av,3,h,1050000.0,S,OBrien,11/11/2017,14.7,3152.0,3.0,2.0,2.0,687.0,124.0,1985.0,Knox City Council,-37.8674,145.2241,Eastern Metropolitan,7082.0,1
21447,Wantirna South,13 Mockridge St,3,h,940000.0,S,Barry,11/11/2017,14.7,3152.0,3.0,2.0,3.0,630.0,,,Knox City Council,-37.8852,145.2311,Eastern Metropolitan,7082.0,1
21448,Waterways,5 Ashberg Dr,3,h,651000.0,S,Ray,11/11/2017,21.5,3195.0,3.0,2.0,2.0,,123.0,2011.0,Kingston City Council,-38.0116,145.1367,South-Eastern Metropolitan,709.0,0
21449,Watsonia,2 Rushworth St,4,h,1063000.0,S,Morrison,11/11/2017,14.5,3087.0,4.0,2.0,1.0,,,,Banyule City Council,-37.7064,145.0841,Northern Metropolitan,2329.0,1
21450,Watsonia,1/8 Tennyson St,3,t,847000.0,S,Morrison,11/11/2017,14.5,3087.0,,,,,,,Banyule City Council,,,Northern Metropolitan,2329.0,0
21451,Watsonia North,42 Sharpes Rd,3,h,765000.0,PI,Ray,11/11/2017,14.5,3087.0,3.0,1.0,2.0,,169.0,1960.0,Banyule City Council,-37.6988,145.0807,Northern Metropolitan,1442.0,0
21452,Werribee,8 Charinga Dr,3,h,457000.0,S,hockingstuart,11/11/2017,14.7,3030.0,3.0,2.0,2.0,600.0,,,Wyndham City Council,-37.9001,144.6358,Western Metropolitan,16166.0,0
21453,Werribee,31 Egan Cl,4,h,490500.0,S,Barry,11/11/2017,14.7,3030.0,4.0,2.0,2.0,378.0,200.0,2000.0,Wyndham City Council,-37.8814,144.672,Western Metropolitan,16166.0,0
21454,Werribee,54 Margaret St,3,h,630000.0,S,FN,11/11/2017,14.7,3030.0,3.0,1.0,2.0,729.0,,,Wyndham City Council,-37.893,144.6574,Western Metropolitan,16166.0,0
21455,Werribee,57 Market Rd,3,h,545000.0,SP,YPA,11/11/2017,14.7,3030.0,3.0,1.0,2.0,768.0,132.0,1975.0,Wyndham City Council,-37.8956,144.6588,Western Metropolitan,16166.0,0
21456,Werribee,1/27 Stawell St,2,h,280000.0,S,PRDNationwide,11/11/2017,14.7,3030.0,,,,,,,Wyndham City Council,,,Western Metropolitan,16166.0,0
21457,Werribee,3 Wyndham St,2,h,547000.0,S,FN,11/11/2017,14.7,3030.0,2.0,1.0,1.0,670.0,127.0,1950.0,Wyndham City Council,-37.8949,144.6626,Western Metropolitan,16166.0,0
21458,West Footscray,5/632 Barkly St,3,t,770000.0,S,Edward,11/11/2017,6.4,3012.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,5058.0,0
21459,West Footscray,25 Beaumont Pde,3,h,735000.0,S,Jas,11/11/2017,6.4,3012.0,3.0,1.0,1.0,,,,Maribyrnong City Council,-37.8078,144.8675,Western Metropolitan,5058.0,0
21460,West Footscray,37 Clive St,3,h,988000.0,S,hockingstuart,11/11/2017,6.4,3012.0,2.0,1.0,1.0,,,,Maribyrnong City Council,-37.7982,144.8745,Western Metropolitan,5058.0,1
21461,West Footscray,6/21 Hampton Pde,1,u,250000.0,SP,Jas,11/11/2017,6.4,3012.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,5058.0,0
21462,West Melbourne,4/58 Abbotsford St,3,t,950000.0,S,Nelson,11/11/2017,3.1,3003.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,2230.0,1
21463,Westmeadows,7 Forman St,4,h,760000.0,SP,YPA,11/11/2017,16.5,3049.0,4.0,2.0,2.0,565.0,,,Hume City Council,-37.6799,144.8901,Northern Metropolitan,2474.0,0
21464,Westmeadows,8 Hesse Ct,3,h,547500.0,S,Jason,11/11/2017,16.5,3049.0,3.0,1.0,1.0,,108.0,1970.0,Hume City Council,-37.6706,144.9024,Northern Metropolitan,2474.0,0
21465,Westmeadows,12 Thornleigh Pl,4,h,755000.0,S,YPA,11/11/2017,16.5,3049.0,4.0,2.0,2.0,563.0,180.0,1974.0,Hume City Council,-37.6772,144.8741,Northern Metropolitan,2474.0,0
21466,Wheelers Hill,6 Cootamundra Dr,3,h,1078500.0,S,C21,11/11/2017,16.7,3150.0,3.0,2.0,2.0,,182.0,1980.0,Monash City Council,-37.9058,145.1711,South-Eastern Metropolitan,7392.0,1
21467,Wheelers Hill,23 Hibiscus Dr,4,h,1014000.0,S,Barry,11/11/2017,16.7,3150.0,4.0,2.0,2.0,,,,Monash City Council,-37.9077,145.1725,South-Eastern Metropolitan,7392.0,1
21468,Wheelers Hill,2 Locum Ct,4,h,975000.0,PI,Harcourts,11/11/2017,16.7,3150.0,4.0,2.0,2.0,727.0,,,Monash City Council,-37.9203,145.1801,South-Eastern Metropolitan,7392.0,1
21469,Wheelers Hill,982 Waverley Rd,4,h,1150000.0,VB,Noel,11/11/2017,16.7,3150.0,4.0,2.0,2.0,698.0,,,Monash City Council,-37.8919,145.1899,South-Eastern Metropolitan,7392.0,1
21470,Williams Landing,28 Australis Dr,4,h,850000.0,SP,Reliance,11/11/2017,17.6,3027.0,4.0,2.0,2.0,672.0,274.0,2010.0,Wyndham City Council,-37.8599,144.7427,Western Metropolitan,1999.0,0
21471,Williamstown,9 Gellibrand St,3,h,1800000.0,SP,Barlow,11/11/2017,6.8,3016.0,3.0,1.0,2.0,451.0,170.0,1930.0,Hobsons Bay City Council,-37.8662,144.8912,Western Metropolitan,6380.0,1
21472,Williamstown,113 Melbourne Rd,3,h,1050000.0,S,Jas,11/11/2017,6.8,3016.0,3.0,2.0,2.0,416.0,,,Hobsons Bay City Council,-37.8574,144.893,Western Metropolitan,6380.0,1
21473,Williamstown,54 Power St,3,h,1350000.0,SP,Williams,11/11/2017,6.8,3016.0,3.0,2.0,,386.0,124.0,1910.0,Hobsons Bay City Council,-37.8544,144.8886,Western Metropolitan,6380.0,1
21474,Wollert,11 Celtic St,3,h,580000.0,SP,Iconek,11/11/2017,25.5,3750.0,3.0,2.0,2.0,,157.0,2015.0,Whittlesea City Council,-37.6156,145.026,Northern Metropolitan,2940.0,0
21475,Wollert,14 Clavell Cr,4,h,642000.0,S,Iconek,11/11/2017,25.5,3750.0,4.0,2.0,2.0,,192.0,2015.0,Whittlesea City Council,-37.6127,145.0134,Northern Metropolitan,2940.0,0
21476,Wollert,10 Kopi Wy,3,h,490000.0,S,LJH,11/11/2017,25.5,3750.0,3.0,2.0,1.0,,120.0,2012.0,Whittlesea City Council,-37.6134,145.0369,Northern Metropolitan,2940.0,0
21477,Wollert,52 Northside Dr,4,h,880000.0,S,Love,11/11/2017,25.5,3750.0,4.0,2.0,2.0,680.0,228.0,2015.0,Whittlesea City Council,-37.6178,145.0191,Northern Metropolitan,2940.0,1
21478,Wyndham Vale,50 Eureka Dr,4,h,625500.0,S,LJ,11/11/2017,27.2,3024.0,,,,,,,Wyndham City Council,,,Western Metropolitan,5262.0,0
21479,Yallambie,21 Lowan Av,5,h,990000.0,S,Buckingham,11/11/2017,12.7,3085.0,5.0,3.0,2.0,510.0,0.0,1985.0,Banyule City Council,-37.7204,145.1088,Northern Metropolitan,1369.0,1
21480,Yallambie,9 Marigolds Rd,3,h,781000.0,S,Barry,11/11/2017,12.7,3085.0,3.0,2.0,1.0,420.0,154.0,1990.0,Banyule City Council,-37.7285,145.085,Northern Metropolitan,1369.0,0
21481,Yarraville,27 Drew St,3,h,910000.0,VB,Jas,11/11/2017,6.3,3013.0,3.0,1.0,2.0,440.0,,,Maribyrnong City Council,-37.8166,144.8745,Western Metropolitan,6543.0,1
21482,Yarraville,3/14 Gordon Pde,2,h,802000.0,S,RT,11/11/2017,6.3,3013.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,6543.0,0
21483,Yarraville,11 Ovens St,3,h,1040000.0,S,Jas,11/11/2017,6.3,3013.0,3.0,1.0,,199.0,98.0,1950.0,Maribyrnong City Council,-37.8186,144.8929,Western Metropolitan,6543.0,1
21484,Yarraville,6/37 Somerville Rd,1,u,312000.0,S,Sweeney,11/11/2017,6.3,3013.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,6543.0,0
21485,Yarraville,32 Stooke St,4,h,850000.0,VB,Village,11/11/2017,6.3,3013.0,4.0,2.0,2.0,464.0,122.0,1950.0,Maribyrnong City Council,-37.8173,144.8641,Western Metropolitan,6543.0,0
21486,Yarraville,2/357 Williamstown Rd,3,t,691000.0,SP,Village,11/11/2017,6.3,3013.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,6543.0,0
21487,Abbotsford,11/1 Abbott St,3,h,980000.0,S,Biggin,18/11/2017,3.0,3067.0,,,,,,,Yarra City Council,,,Northern Metropolitan,4019.0,1
21488,Aberfeldie,38 Clifton St,4,h,1700000.0,VB,Brad,18/11/2017,7.5,3040.0,4.0,2.0,2.0,734.0,,1950.0,Moonee Valley City Council,-37.7604,144.891,Western Metropolitan,1543.0,1
21489,Aberfeldie,2 Knight St,5,h,1825000.0,VB,Nelson,18/11/2017,7.5,3040.0,5.0,2.0,2.0,691.0,301.0,1925.0,Moonee Valley City Council,-37.756,144.9002,Western Metropolitan,1543.0,1
21490,Airport West,2/21 Clydesdale Rd,2,u,530000.0,PI,Nelson,18/11/2017,10.4,3042.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,3464.0,0
21491,Airport West,108 Halsey Rd,3,h,860000.0,PI,Nelson,18/11/2017,10.4,3042.0,3.0,1.0,1.0,613.0,,,Moonee Valley City Council,-37.7184,144.8821,Western Metropolitan,3464.0,0
21492,Airport West,3/54 Hawker St,2,h,495000.0,S,Barry,18/11/2017,10.4,3042.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,3464.0,0
21493,Airport West,19 Hilbert Rd,3,h,807000.0,S,Meallin,18/11/2017,10.4,3042.0,3.0,1.0,2.0,609.0,,,Moonee Valley City Council,-37.7227,144.8716,Western Metropolitan,3464.0,0
21494,Albert Park,14 Faussett St,2,h,1610000.0,PI,Greg,18/11/2017,3.0,3206.0,2.0,1.0,,158.0,,,Port Phillip City Council,-37.8418,144.9548,Southern Metropolitan,3280.0,1
21495,Albert Park,38 Herbert Pl,2,h,1550000.0,S,Cayzer,18/11/2017,3.0,3206.0,2.0,2.0,,92.0,,,Port Phillip City Council,-37.8442,144.958,Southern Metropolitan,3280.0,1
21496,Altona,7 Chifley Av,3,h,1010000.0,SP,Barlow,18/11/2017,11.0,3018.0,3.0,1.0,5.0,,115.0,1970.0,Hobsons Bay City Council,-37.8646,144.8377,Western Metropolitan,5301.0,1
21497,Altona,12 Scullin St,3,h,1060000.0,SP,Barlow,18/11/2017,11.0,3018.0,3.0,1.0,3.0,536.0,,,Hobsons Bay City Council,-37.8631,144.8362,Western Metropolitan,5301.0,1
21498,Altona Meadows,11/11 Harrison Ct,3,t,541500.0,SP,Ray,18/11/2017,15.5,3028.0,3.0,2.0,1.0,194.0,128.0,2002.0,Hobsons Bay City Council,-37.8726,144.7814,Western Metropolitan,7630.0,0
21499,Altona Meadows,7 Norval Tce,4,h,820000.0,SP,Sweeney,18/11/2017,15.5,3028.0,4.0,2.0,5.0,808.0,,1970.0,Hobsons Bay City Council,-37.878,144.7896,Western Metropolitan,7630.0,0
21500,Altona North,1/39 Hearn St,2,u,465000.0,S,Barlow,18/11/2017,9.4,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,0
21501,Altona North,12 Rymill Ct,4,h,1205000.0,S,Sweeney,18/11/2017,9.4,3025.0,4.0,2.0,4.0,833.0,,,Hobsons Bay City Council,-37.8314,144.8396,Western Metropolitan,5132.0,1
21502,Armadale,1/55 Kooyong Rd,3,t,1440000.0,S,Jellis,18/11/2017,6.3,3143.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4836.0,1
21503,Armadale,2/58 Wattletree Rd,2,h,1210000.0,S,Marshall,18/11/2017,6.3,3143.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4836.0,1
21504,Ascot Vale,301/8 Burrowes St,2,u,601000.0,SP,Brad,18/11/2017,4.3,3032.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567.0,0
21505,Ascot Vale,93 Epsom Rd,5,h,1325000.0,S,Nelson,18/11/2017,4.3,3032.0,5.0,3.0,2.0,601.0,256.0,1920.0,Moonee Valley City Council,-37.7773,144.9119,Western Metropolitan,6567.0,1
21506,Ascot Vale,21 Francis St,4,h,1690000.0,SP,Nelson,18/11/2017,4.3,3032.0,4.0,2.0,2.0,634.0,,,Moonee Valley City Council,-37.7776,144.9211,Western Metropolitan,6567.0,1
21507,Ascot Vale,62 Langs Rd,3,h,965000.0,S,Raine,18/11/2017,4.3,3032.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567.0,1
21508,Ascot Vale,12 Mirams St,3,h,1750000.0,PI,Rendina,18/11/2017,4.3,3032.0,3.0,2.0,1.0,446.0,185.0,1890.0,Moonee Valley City Council,-37.7766,144.9143,Western Metropolitan,6567.0,1
21509,Ascot Vale,97 The Crescent,3,h,1050000.0,SP,hockingstuart,18/11/2017,4.3,3032.0,3.0,2.0,1.0,239.0,,,Moonee Valley City Council,-37.7726,144.9205,Western Metropolitan,6567.0,1
21510,Ascot Vale,1/35 Union Rd,2,t,680000.0,VB,Nelson,18/11/2017,4.3,3032.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567.0,0
21511,Ashburton,24 Poulter St,3,h,1825000.0,S,Marshall,18/11/2017,10.2,3147.0,3.0,1.0,2.0,720.0,,,Boroondara City Council,-37.8639,145.0904,Southern Metropolitan,3052.0,1
21512,Avondale Heights,35 Bordeaux St,3,h,881000.0,S,Moonee,18/11/2017,9.5,3034.0,3.0,1.0,2.0,540.0,,,Moonee Valley City Council,-37.7547,144.8639,Western Metropolitan,4502.0,1
21513,Avondale Heights,4 Camlarni Cl,4,h,950000.0,VB,Moonee,18/11/2017,9.5,3034.0,4.0,2.0,2.0,,185.0,1980.0,Moonee Valley City Council,-37.7707,144.871,Western Metropolitan,4502.0,1
21514,Avondale Heights,16 Sydney St,4,h,1068000.0,S,Nelson,18/11/2017,9.5,3034.0,4.0,2.0,1.0,604.0,141.0,1970.0,Moonee Valley City Council,-37.7687,144.8602,Western Metropolitan,4502.0,1
21515,Balaclava,3/27 Gourlay St,1,u,387000.0,SP,Buxton,18/11/2017,6.4,3183.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,2952.0,0
21516,Balaclava,1/30 Gourlay St,2,t,990000.0,S,McGrath,18/11/2017,6.4,3183.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,2952.0,1
21517,Balwyn,2/216 Belmore Rd,2,u,780000.0,VB,Fletchers,18/11/2017,7.9,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0,0
21518,Balwyn,16 Boston Rd,4,h,5650000.0,PI,Marshall,18/11/2017,7.9,3103.0,4.0,3.0,2.0,1561.0,,1915.0,Boroondara City Council,-37.8158,145.0777,Southern Metropolitan,5682.0,1
21519,Balwyn,11 Grey St,2,h,2330000.0,S,Noel,18/11/2017,7.9,3103.0,2.0,1.0,1.0,,,,Boroondara City Council,-37.8059,145.0645,Southern Metropolitan,5682.0,1
21520,Balwyn,18 Hilda St,3,h,2010000.0,S,Noel,18/11/2017,7.9,3103.0,3.0,1.0,,889.0,,,Boroondara City Council,-37.8043,145.0757,Southern Metropolitan,5682.0,1
21521,Balwyn,2/4 Woods St,2,u,800000.0,VB,Marshall,18/11/2017,7.9,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0,0
21522,Balwyn,9/132 Yarrbat Av,3,t,1675000.0,SP,Fletchers,18/11/2017,7.9,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0,1
21523,Balwyn North,1/4 Aquila St,3,t,1010000.0,S,Walsh,18/11/2017,9.7,3104.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,7809.0,1
21524,Balwyn North,2/77 Aylmer St,3,t,1320000.0,S,hockingstuart,18/11/2017,9.7,3104.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,7809.0,1
21525,Balwyn North,43 Cityview Rd,4,h,1930000.0,PI,Jellis,18/11/2017,9.7,3104.0,4.0,2.0,4.0,664.0,,,Boroondara City Council,-37.7899,145.0789,Southern Metropolitan,7809.0,1
21526,Balwyn North,57 Cityview Rd,5,h,4050000.0,S,Noel,18/11/2017,9.7,3104.0,5.0,4.0,4.0,660.0,461.0,2012.0,Boroondara City Council,-37.789,145.0791,Southern Metropolitan,7809.0,1
21527,Balwyn North,25 Corby St,4,h,1800000.0,PI,Noel,18/11/2017,9.7,3104.0,4.0,1.0,2.0,665.0,,,Boroondara City Council,-37.7917,145.0842,Southern Metropolitan,7809.0,1
21528,Balwyn North,16 Hillview Rd,4,h,1720000.0,VB,hockingstuart,18/11/2017,9.7,3104.0,4.0,2.0,2.0,662.0,,,Boroondara City Council,-37.7848,145.0803,Southern Metropolitan,7809.0,1
21529,Balwyn North,11 Kyora Pde,3,h,1950000.0,VB,Upside,18/11/2017,9.7,3104.0,3.0,1.0,1.0,835.0,120.0,,Boroondara City Council,-37.788000000000004,145.0669,Southern Metropolitan,7809.0,1
21530,Balwyn North,23 Rangeview Gr,3,h,3160000.0,S,Jellis,18/11/2017,9.7,3104.0,3.0,2.0,2.0,,,,Boroondara City Council,-37.7964,145.0726,Southern Metropolitan,7809.0,1
21531,Balwyn North,51 Tuxen St,4,h,2890000.0,PI,Fletchers,18/11/2017,9.7,3104.0,4.0,3.0,3.0,,300.0,1955.0,Boroondara City Council,-37.7988,145.0866,Southern Metropolitan,7809.0,1
21532,Balwyn North,40 Walbundry Av,4,h,2275000.0,PI,Marshall,18/11/2017,9.7,3104.0,4.0,2.0,2.0,835.0,,,Boroondara City Council,-37.7919,145.0688,Southern Metropolitan,7809.0,1
21533,Bayswater,7 Cousin Dr,5,h,875000.0,S,Surreal,18/11/2017,23.2,3153.0,5.0,2.0,2.0,,,,Knox City Council,-37.8538,145.25,Eastern Metropolitan,5030.0,0
21534,Bayswater North,8 Wonthulong Dr,4,h,800000.0,SP,Ray,18/11/2017,23.2,3153.0,4.0,2.0,2.0,791.0,,,Maroondah City Council,-37.8292,145.3015,Eastern Metropolitan,3598.0,0
21535,Beaumaris,7/5 Alfred St,2,u,677000.0,S,Buxton,18/11/2017,17.3,3193.0,,,,,,,Bayside City Council,,,Southern Metropolitan,5366.0,0
