ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
90021,-118.241827,34.029313,84,2780,13053,1.4599999971687794
90022,-118.155812,34.023662,100,68596,27471,3.9799999967217445
90023,-118.202312,34.023039,98,47582,26884,4.36999998986721
90024,-118.436432,34.063209,99,44088,47573,1.969999998807907
90025,-118.445274,34.045006,99,41195,47806,1.8999999985098839
90026,-118.265962,34.07851,100,73410,28651,2.959999993443489
90027,-118.288427,34.111208,96,48887,31820,2.1599999964237213
90028,-118.327459,34.098859,100,30337,21893,1.9899999983608723
90029,-118.294557,34.090259,100,41643,22043,3.0099999979138374
90031,-118.216105,34.07871,99,38716,25300,3.689999997615814
90032,-118.175684,34.08166,99,46837,33445,3.639999993145466
90033,-118.211955,34.050411,100,49582,22429,3.8299999982118607
90034,-118.398043,34.03056,100,58055,37231,2.239999994635582
90035,-118.38531,34.05266,99,27754,50014,2.0799999982118607
90036,-118.349261,34.07036,99,33226,47746,1.9099999964237213
90037,-118.287376,34.002063,100,56776,20275,3.7599999979138374
90038,-118.328509,34.089459,100,32729,23306,2.6599999964237213
90039,-118.258329,34.110425,97,29279,45615,2.5499999970197678
90040,-118.15284,33.997492,85,9737,35205,3.6599999964237213
90041,-118.207651,34.137557,98,27875,48439,2.809999994933605
90042,-118.192333,34.114558,99,64828,36064,3.2799999937415123
90043,-118.334007,33.987463,99,44875,34069,2.8299999982118607
90044,-118.291581,33.953814,100,86075,22091,3.519999995827675
90045,-118.394908,33.960041,92,39314,56566,2.3799999952316284
90046,-118.36241,34.098908,98,49870,37398,1.719999998807907
90047,-118.309981,33.958464,99,47992,35142,3.0299999937415123
90048,-118.37376,34.073759,99,21380,47185,1.719999998807907
90049,-118.475284,34.067409,87,33560,84342,1.9899999983608723
90056,-118.37099,33.986212,95,8038,72193,2.3299999982118607
90057,-118.276879,34.061911,100,44102,19736,2.889999993145466
90058,-118.226058,34.000219,79,3495,18729,3.5999999940395355
90059,-118.247787,33.927471,99,37956,22151,4.019999995827675
90061,-118.275915,33.923365,98,24788,26449,3.899999998509884
90062,-118.307807,34.003213,99,29236,26901,3.3199999928474426
90063,-118.186504,34.045161,100,55797,30174,4.28999999165535
90064,-118.42843,34.03457,96,24227,59923,2.209999993443489
90065,-118.226633,34.107559,98,47309,38271,3.2899999991059303
90066,-118.430833,34.002011,99,55556,45089,2.3599999994039536
90067,-118.411839,34.056709,98,2573,74830,1.6499999985098839
90068,-118.337905,34.122058,89,21514,52890,1.719999998807907
90069,-118.381301,34.090975,99,20404,51215,1.5099999979138374
90071,-118.255908,34.052709,,0,0,0
90077,-118.450773,34.101007,82,10473,141527,2.469999998807907
900HH,-118.227928,34.037929,,0,0,0
90201,-118.17385,33.972814,100,105277,30029,4.36999998986721
90210,-118.406125,34.088808,88,21495,112572,2.4799999967217445
90211,-118.38271,34.066009,99,8413,57746,2.239999994635582
90212,-118.40191,34.060859,99,11310,61039,1.9799999967217445
90220,-118.236665,33.890566,97,47576,33997,3.839999996125698
90221,-118.204001,33.893265,98,51396,31310,4.579999998211861
90222,-118.236248,33.910716,99,29799,29520,4.159999996423721
90230,-118.40145,33.997179,97,31908,51275,2.459999993443489
90232,-118.391688,34.021611,97,15121,46121,2.3599999994039536
90240,-118.119879,33.958363,98,24846,55492,3.149999998509884
90241,-118.129019,33.942289,98,39879,43557,2.899999998509884
90242,-118.142916,33.92018,98,42730,42956,3.2999999970197678
90245,-118.408433,33.921313,90,15970,61341,2.269999995827675
90247,-118.297505,33.891265,99,47317,35101,2.9199999943375587
90248,-118.288138,33.870466,88,10269,43125,3.0099999979138374
90249,-118.319006,33.899265,98,26015,44451,2.9199999943375587
90250,-118.350922,33.914614,99,93628,33656,2.959999993443489
90254,-118.399681,33.866314,99,18557,81352,1.9399999976158142
90255,-118.217736,33.978404,100,77926,30375,4.189999997615814
90260,-118.353556,33.888364,99,33366,41404,3.3199999928474426
90261,-118.376895,33.895363,,0,0,0
90262,-118.201862,33.924642,99,69918,35846,4.699999988079071
90263,-118.707527,34.035087,,0,0,0
90265,-118.807686,34.051056,65,19816,100857,2.4199999943375587
90266,-118.405357,33.88898,98,33924,100761,2.339999996125698
90270,-118.186426,33.988813,100,28083,30480,4.329999998211861
90272,-118.533744,34.050505,81,22636,122877,2.4499999955296516
90274,-118.387527,33.784099,87,24892,117979,2.6599999964237213
90275,-118.364256,33.758216,91,41431,95643,2.6799999997019768
90277,-118.383224,33.828815,98,34199,68263,2
90278,-118.371778,33.871214,99,37297,69614,2.4099999964237213
90280,-118.194903,33.944264,99,96296,35744,4.149999991059303
90290,-118.599335,34.101447,72,5418,88661,2.4199999943375587
90291,-118.465313,33.992411,96,31125,45769,1.9799999967217445
90292,-118.454586,33.976373,98,17751,72215,1.6399999968707561
90293,-118.441674,33.957012,93,11241,66425,1.819999996572733
902HH,-118.42604,33.902413,,0,0,0
90301,-118.358682,33.955913,99,37458,31306,3.059999994933605
90302,-118.355583,33.975263,100,30902,32698,2.7599999979138374
90303,-118.332556,33.934164,99,27781,34751,3.6799999997019768
90304,-118.360764,33.936163,100,28385,29036,4.389999985694885
90305,-118.325207,33.960263,95,13763,45711,2.439999997615814
90401,-118.492202,34.01491,97,5134,36461,1.4099999964237213
90402,-118.501214,34.036759,96,11200,118553,2.2799999937415123
90403,-118.490229,34.032159,100,23686,54964,1.669999998062849
90404,-118.474329,34.026959,99,19994,39821,2.0499999970197678
90405,-118.472869,34.009276,98,26142,50540,1.819999996572733
904HH,-118.50936,34.000885,,0,0,0
90501,-118.313679,33.828766,97,40395,42117,2.9099999964237213
90502,-118.291987,33.833416,98,17119,48601,2.9199999943375587
90503,-118.355876,33.840264,98,42042,58127,2.469999998807907
90504,-118.330658,33.870414,97,31689,50587,2.6999999955296516
90505,-118.350962,33.810848,97,34727,60737,2.489999994635582
90601,-118.035629,34.002333,92,31953,52800,2.8499999940395355
90602,-118.033848,33.967562,97,26224,40695,3.0699999928474426
90603,-117.994772,33.941363,96,19184,59328,2.809999994933605
90604,-118.009004,33.929163,98,37873,49836,3.2299999967217445
90605,-118.033622,33.945413,97,38349,50630,3.739999994635582
90606,-118.067786,33.978312,98,32426,44440,3.6999999955296516
90620,-118.009694,33.841014,97,44535,57861,3.3299999982118607
90621,-117.994044,33.875714,98,33556,41716,3.339999996125698
90623,-118.043951,33.849327,98,15217,69096,3.0399999991059303
90630,-118.039905,33.817481,98,47617,63611,2.939999997615814
90631,-117.951594,33.934513,94,67164,50666,3.059999994933605
90638,-118.009663,33.90213,96,47507,61724,3.0999999940395355
90640,-118.113588,34.014212,97,62304,38773,3.269999995827675
90650,-118.083398,33.906914,99,103183,46012,3.7899999991059303
90660,-118.089121,33.989013,98,63028,41491,3.809999994933605
90670,-118.068215,33.933551,86,16355,46061,3.309999994933605
90680,-117.995968,33.803565,99,29522,41578,3.439999997615814
906HH,-118.082275,33.976473,,0,0,0
90701,-118.080622,33.867215,99,16380,44500,3.5399999991059303
90703,-118.067547,33.868314,96,51510,72906,3.339999996125698
90704,-118.408358,33.368642,44,3696,39840,2.6799999997019768
90706,-118.127604,33.888165,99,72829,39362,3.089999996125698
90710,-118.300654,33.797317,99,24991,42299,2.9799999967217445
90712,-118.1468,33.851965,95,30182,59347,2.8299999982118607
90713,-118.113373,33.847265,98,27656,63458,2.8599999994039536
90715,-118.077756,33.840965,99,21023,48927,3.369999997317791
90716,-118.073646,33.828565,100,14872,35153,4.259999990463257
90717,-118.31611,33.793384,99,21057,42182,2.469999998807907
90720,-118.07218,33.794028,91,21004,65715,2.6799999997019768
90723,-118.162314,33.899915,99,55317,36769,3.9299999997019768
90731,-118.289053,33.732368,98,58591,35910,2.6299999952316284
90732,-118.311236,33.736718,96,21188,63614,2.389999993145466
90740,-118.082396,33.759283,87,24308,42067,1.8399999998509884
90742,-118.07179,33.718167,96,1116,65990,1.9299999997019768
90743,-118.086304,33.72975,84,139,61786,2.3199999928474426
90744,-118.258977,33.784018,96,53271,30259,3.7999999970197678
90745,-118.266804,33.823765,97,55426,50610,3.739999994635582
90746,-118.256334,33.857416,94,25390,59390,3.239999994635582
907HH,-118.241861,33.765338,,0,0,0
907XX,-118.528736,32.944387,,0,0,0
90802,-118.192254,33.769018,96,38731,25860,2.0099999979138374
90803,-118.129867,33.761117,98,31174,60513,1.7599999979138374
90804,-118.151824,33.783467,100,43264,29872,2.7599999979138374
90805,-118.183626,33.865916,99,91456,32565,3.4499999955296516
90806,-118.1858,33.801767,98,49516,31488,3.339999996125698
90807,-118.182351,33.828366,97,31819,50543,2.439999997615814
90808,-118.113298,33.823316,96,37062,63620,2.6099999994039536
90810,-118.214952,33.816217,96,35627,36966,3.8299999982118607
90813,-118.191975,33.781011,100,62941,20015,3.7299999967217445
90814,-118.144823,33.771167,99,19198,41808,2
90815,-118.118248,33.795049,96,39087,61074,2.4199999943375587
90822,-118.118488,33.776094,89,400,0,0
908HH,-118.186786,33.760336,,0,0,0
91001,-118.142061,34.192102,93,36310,63543,2.8799999952316284
91006,-118.026624,34.134057,95,30165,58779,2.869999997317791
91007,-118.052167,34.126957,96,30901,51255,2.619999997317791
91010,-117.965696,34.137707,90,27364,50634,3.2999999970197678
91011,-118.197763,34.211171,76,20317,109802,2.959999993443489
91016,-118.001848,34.140806,95,41029,46468,2.7599999979138374
91020,-118.231045,34.211494,99,7343,41580,2.1999999955296516
91024,-118.050907,34.164806,84,10536,65862,2.189999997615814
91030,-118.155778,34.112958,97,23893,55701,2.2899999991059303
91040,-118.318873,34.261221,83,18624,51894,2.589999996125698
91042,-118.284534,34.256952,78,26689,42882,2.689999997615814
910HH,-118.016677,34.098508,,0,0,0
910XX,-118.051581,34.250202,2,49,0,0
91101,-118.139103,34.146607,99,16760,38187,1.8599999994039536
91103,-118.159004,34.166706,96,27430,34824,3.2899999991059303
91104,-118.123923,34.169356,99,38615,41815,2.939999997615814
91105,-118.163296,34.137857,89,10243,83737,2.1099999994039536
91106,-118.127152,34.142557,98,23644,46617,2.1699999943375587
91107,-118.089744,34.151066,93,32512,56426,2.5299999937415123
91108,-118.112964,34.122658,92,13347,119147,3.0299999937415123
91201,-118.291589,34.17013,99,23886,38179,2.8799999952316284
91202,-118.269943,34.166567,99,22066,49818,2.489999994635582
91203,-118.265807,34.152757,100,14497,32350,2.639999993145466
91204,-118.259483,34.135259,99,17006,32339,2.9799999967217445
91205,-118.243007,34.138514,100,41431,27701,2.8799999952316284
91206,-118.229375,34.156674,96,31152,41674,2.4199999943375587
91207,-118.24532,34.165373,88,9840,62347,2.489999994635582
91208,-118.228573,34.189605,86,16998,76034,2.5999999940395355
91214,-118.247538,34.232003,94,29174,64843,2.809999994933605
91301,-118.760709,34.139536,81,25104,88725,2.959999993443489
91302,-118.664643,34.133513,79,23645,93378,2.7799999937415123
91303,-118.602069,34.198204,99,23259,36769,3.0799999982118607
91304,-118.625389,34.218654,95,49768,48052,2.939999997615814
91306,-118.57735,34.209407,99,43774,49064,3.189999997615814
91307,-118.647977,34.197737,81,23426,74072,2.889999993145466
91311,-118.594264,34.259052,82,34985,62270,2.5999999940395355
91316,-118.516365,34.168753,93,27756,49131,2.1599999964237213
91320,-118.939564,34.175038,86,37754,77865,2.889999993145466
91321,-118.514894,34.377782,85,30337,49979,2.9199999943375587
91324,-118.550385,34.240353,96,25779,49961,2.899999998509884
91325,-118.517665,34.235055,97,32417,48855,2.639999993145466
91326,-118.545814,34.276154,91,28078,82310,2.8799999952316284
91331,-118.424063,34.254751,99,97450,39225,4.549999997019768
91335,-118.540992,34.200104,99,68133,40792,3.059999994933605
91340,-118.438215,34.284935,99,33878,40398,4.28999999165535
91342,-118.429048,34.307877,84,81388,48744,3.6799999997019768
91343,-118.482245,34.239503,98,57055,41786,3.4499999955296516
91344,-118.500479,34.277648,91,48391,64947,2.9499999955296516
91345,-118.459616,34.264635,96,17354,52603,3.369999997317791
91350,-118.428212,34.481172,66,39781,74616,3.089999996125698
91351,-118.44513,34.424794,84,59530,61349,2.989999994635582
91352,-118.375638,34.224089,91,46296,41322,3.8799999952316284
91354,-118.552528,34.445313,82,17832,84858,3.089999996125698
91355,-118.562148,34.406519,86,25144,76024,2.559999994933605
91356,-118.54472,34.164255,94,27235,51420,2.4299999997019768
91360,-118.87348,34.208837,90,42513,72033,2.8199999928474426
91361,-118.856085,34.14348,75,18840,86646,2.4499999955296516
91362,-118.837049,34.190804,87,33133,83750,2.709999993443489
91364,-118.600619,34.158214,91,25766,79414,2.4499999955296516
91367,-118.619929,34.176238,95,36373,61356,2.2999999970197678
91377,-118.76893,34.182875,85,14738,89561,2.8199999928474426
91381,-118.58704,34.384663,69,10200,87112,2.889999993145466
91384,-118.652559,34.478797,68,22098,73933,3.209999993443489
913HH,-118.829438,34.147574,,0,0,0
913XX,-118.595825,34.550489,,0,0,0
91401,-118.433088,34.176505,99,40465,35403,2.769999995827675
91402,-118.443228,34.223753,100,66240,32496,3.7599999979138374
91403,-118.463963,34.152513,96,21953,53596,1.9599999971687794
91405,-118.447243,34.199704,99,50873,29657,3.0799999982118607
91406,-118.493768,34.201491,97,50167,37178,2.9099999964237213
91411,-118.458587,34.178305,99,23683,34266,2.709999993443489
91423,-118.43222,34.153628,97,29336,52662,1.9799999967217445
91436,-118.489254,34.155625,90,13188,102652,2.5799999982118607
91501,-118.301535,34.186755,99,18305,43750,2.4299999997019768
91502,-118.309543,34.177606,98,11545,29185,2.4199999943375587
91504,-118.329935,34.201254,91,25796,55813,2.6599999964237213
91505,-118.34366,34.166906,97,29259,51740,2.209999993443489
91506,-118.32364,34.169663,98,18310,50849,2.3199999928474426
91601,-118.372461,34.168206,99,36498,31671,2.489999994635582
91602,-118.368419,34.152476,98,16752,47989,1.7899999991059303
91604,-118.394293,34.143856,96,26324,60299,1.8999999985098839
91605,-118.401106,34.208142,99,57351,32168,3.709999993443489
91606,-118.388363,34.185698,99,45396,31806,3.0499999970197678
91607,-118.399862,34.165706,99,28067,40565,2.139999993145466
91608,-118.350349,34.139397,,0,0,0
91701,-117.5924,34.131659,95,38913,66668,3.059999994933605
91702,-117.903094,34.128907,89,57505,42108,3.619999997317791
91706,-117.969662,34.087108,96,76941,41621,4.419999986886978
91709,-117.723054,33.975267,84,66693,78336,3.3299999982118607
91710,-117.687378,34.015963,87,75615,55185,3.459999993443489
91711,-117.719734,34.110009,88,34374,66663,2.5499999970197678
91719,-117.420492,33.735688,45,179,24278,1.419999998062849
91722,-117.906982,34.097708,98,33971,50126,3.2799999937415123
91723,-117.886944,34.085809,98,17601,42100,2.769999995827675
91724,-117.858176,34.088771,94,24663,59158,2.9499999955296516
91730,-117.587346,34.104555,93,52525,50047,2.9199999943375587
91731,-118.039429,34.076642,98,29964,30942,3.969999998807907
91732,-118.013834,34.070659,99,62754,34141,4.269999995827675
91733,-118.048349,34.05051,97,45795,32644,4.5899999886751175
91737,-117.578477,34.147849,79,23106,73201,3.1099999994039536
91739,-117.5246,34.127819,81,12838,70461,3.269999995827675
91740,-117.854806,34.119245,96,25200,52696,2.9499999955296516
91741,-117.857044,34.140207,89,25195,67419,2.839999996125698
91743,-117.588313,34.066655,,0,0,0
91744,-117.939752,34.029561,99,84973,46792,4.5899999886751175
91745,-117.969434,34.000578,93,53623,59642,3.3199999928474426
91746,-117.984644,34.046889,94,31102,44189,4.53999999165535
91748,-117.897055,33.985012,91,46140,51640,3.4099999964237213
91750,-117.770978,34.117047,85,35011,60366,2.7599999979138374
91752,-117.527599,34.001846,83,19075,37110,3.2599999979138374
91754,-118.141611,34.048207,97,33120,40267,2.939999997615814
91755,-118.118232,34.05471,99,26993,41295,3.209999993443489
91759,-117.661065,34.231581,75,36,26500,2.25
91761,-117.6086,34.036085,86,55983,49430,3.7299999967217445
91762,-117.665636,34.057561,97,53962,39972,3.389999993145466
91763,-117.699387,34.07041,97,34762,40230,3.709999993443489
91764,-117.622203,34.077327,97,49216,39098,3.6699999943375587
91765,-117.816737,34.004172,88,46647,69848,3.1699999943375587
91766,-117.753055,34.045584,97,69757,41876,4.0999999940395355
91767,-117.738614,34.080143,98,46654,40057,3.5099999979138374
91768,-117.779328,34.06521,95,36286,35733,3.7999999970197678
91770,-118.084759,34.066143,98,61780,37896,3.769999995827675
91773,-117.818148,34.103341,91,34674,63526,2.7999999970197678
91775,-118.090351,34.114041,98,23384,56657,2.7799999937415123
91776,-118.095108,34.089059,99,37969,38085,3.209999993443489
91780,-118.056062,34.101608,98,32441,47575,2.8799999952316284
91784,-117.663561,34.138575,88,23222,81460,2.9099999964237213
91786,-117.657761,34.101659,96,48949,37431,2.709999993443489
91789,-117.854384,34.018361,89,44901,73943,3.469999998807907
91790,-117.93835,34.068059,98,43788,50825,3.3799999952316284
91791,-117.897431,34.063645,94,30885,56216,3.1099999994039536
91792,-117.899322,34.020711,98,31391,54074,3.5399999991059303
917HH,-118.018578,34.042522,,0,0,0
917XX,-117.812966,34.247586,1,30,55625,1.5799999982118607
91801,-118.127002,34.090409,99,54432,38229,2.769999995827675
91803,-118.146206,34.072959,98,30689,41303,3.1099999994039536
91901,-116.738643,32.823102,66,16348,62452,2.719999998807907
91902,-117.024568,32.663803,84,17213,70955,2.969999998807907
91905,-116.314971,32.672239,23,1418,37727,2.5299999937415123
91906,-116.465137,32.664307,33,3247,39359,2.8799999952316284
91910,-117.066861,32.638654,96,73628,42970,2.75
91911,-117.060701,32.608799,97,71348,38010,3.1799999997019768
91913,-116.989736,32.642486,91,13000,66968,3.1599999964237213
91914,-116.954139,32.662563,67,2636,68771,3.2299999967217445
91915,-116.951959,32.638072,76,9241,76346,3.389999993145466
91916,-116.624593,32.890384,31,1629,46976,2.5399999991059303
91917,-116.711876,32.616539,22,753,32917,2.4099999964237213
91931,-116.555596,32.852086,39,708,29375,2.9099999964237213
91932,-117.117086,32.579555,95,26642,36025,2.8299999982118607
91934,-116.170259,32.624424,25,627,25568,2.3199999928474426
91935,-116.826064,32.718186,53,8934,80291,3.139999993145466
91941,-117.012737,32.761801,94,44605,45916,2.369999997317791
91942,-117.0186,32.785,97,23921,42443,2.149999998509884
91945,-117.033702,32.733451,97,25022,39906,2.8599999994039536
91948,-116.428261,32.875267,11,90,31389,2.0499999970197678
91950,-117.092725,32.670903,98,62518,29942,3.389999993145466
91962,-116.491394,32.773317,25,1560,63971,2.6299999952316284
91963,-116.606711,32.620782,33,937,29531,3.219999998807907
91977,-116.996127,32.721145,96,56024,45917,3.1099999994039536
91978,-116.950919,32.732539,86,7728,46853,2.6699999943375587
91980,-116.630349,32.588485,50,98,20417,2.4499999955296516
919HH,-117.02167,32.67292,,0,0,0
919XX,-116.573221,32.794489,1,5,33750,0.7099999990314245
92003,-117.200111,33.289265,69,4060,58059,2.75
92004,-116.265972,33.184028,17,2861,35648,2.2299999967217445
92007,-117.278169,33.026742,96,10387,62877,2.3599999994039536
92008,-117.326468,33.158137,88,35471,55123,2.4199999943375587
92009,-117.26744,33.097841,87,42837,76368,2.4799999967217445
92014,-117.259671,32.961812,87,14084,97029,2.2899999991059303
92019,-116.904876,32.788736,84,41192,56486,2.839999996125698
92020,-116.973348,32.7991,95,55294,37230,2.709999993443489
92021,-116.912344,32.8201,88,61585,40103,2.709999993443489
92024,-117.268555,33.053092,89,47363,63996,2.559999994933605
92025,-117.070778,33.106862,87,49320,38828,3.25
92026,-117.11136,33.181543,82,43571,48441,2.6999999955296516
92027,-117.03049,33.142706,78,48581,46077,3.0699999928474426
92028,-117.20605,33.380359,70,42134,49284,2.899999998509884
92029,-117.115582,33.087868,78,17863,63581,2.6999999955296516
92036,-116.531092,33.02757,12,3630,47636,2.4299999997019768
92037,-117.261591,32.838761,92,42826,68691,2.0699999928474426
92040,-116.904776,32.873849,74,42136,49011,2.839999996125698
92054,-117.360774,33.202463,75,98215,36277,2.959999993443489
92056,-117.282322,33.195354,91,52923,53676,2.6999999955296516
92057,-117.298514,33.240926,91,46780,49469,3
92059,-117.072362,33.369249,56,1802,31316,3.9299999997019768
92060,-116.847105,33.308217,15,224,43750,2.519999995827675
92061,-116.964997,33.311881,44,2540,44615,2.889999993145466
92064,-117.037013,32.973645,81,48189,71385,3.0699999928474426
92065,-116.851304,33.035844,66,33038,60404,3.0699999928474426
92066,-116.542445,33.209313,20,326,22368,2.6299999952316284
92067,-117.202647,33.016492,73,7250,196298,2.869999997317791
92069,-117.171286,33.144908,87,52492,45647,2.939999997615814
92070,-116.710617,33.166768,16,1129,30449,2.3599999994039536
92071,-116.989839,32.84681,90,53682,53824,2.809999994933605
92075,-117.260875,32.997543,91,12070,69057,2.2299999967217445
92078,-117.156058,33.122029,78,6806,53586,2.589999996125698
92082,-117.010272,33.261748,59,14748,58147,3.0799999982118607
92083,-117.244612,33.179587,94,62174,45901,3.019999995827675
92084,-117.214749,33.213309,85,44688,44322,3.089999996125698
92086,-116.693551,33.337152,12,1244,38077,2.339999996125698
92091,-117.213119,32.993541,88,1302,103904,2.209999993443489
920HH,-117.302986,33.056316,,0,0,0
920XX,-116.484851,33.148007,1,134,18750,0.8299999982118607
92101,-117.162465,32.719601,95,27178,23762,1.4299999997019768
92102,-117.125376,32.714992,99,47250,26505,3.269999995827675
92103,-117.167152,32.746018,98,30055,39578,1.6599999964237213
92104,-117.127746,32.742892,99,47380,31139,2.189999997615814
92105,-117.095102,32.741256,99,73477,25593,3.4199999943375587
92106,-117.230793,32.7259,91,18694,62121,2.219999998807907
92107,-117.24434,32.7409,98,27845,42660,1.9799999967217445
92108,-117.137855,32.7736,91,11635,42626,1.719999998807907
92109,-117.243437,32.791246,94,45834,45202,1.9099999964237213
92110,-117.200771,32.766482,95,23961,40642,2.019999995827675
92111,-117.168714,32.804972,96,47011,42774,2.689999997615814
92113,-117.12001,32.697402,99,47479,23841,3.939999997615814
92114,-117.0542,32.706954,98,66626,46189,3.809999994933605
92115,-117.070316,32.7603,98,56885,31666,2.5299999937415123
92116,-117.122464,32.76235,98,33068,35401,2.0099999979138374
92117,-117.199665,32.823865,96,51197,47245,2.4499999955296516
92118,-117.174413,32.682727,92,24188,66489,2.2799999937415123
92119,-117.024311,32.80225,97,21883,55973,2.389999993145466
92120,-117.072215,32.794449,89,25644,57461,2.3599999994039536
92121,-117.207229,32.899996,71,4428,70750,2.389999993145466
92122,-117.211437,32.856447,96,34756,52039,2.089999996125698
92123,-117.135958,32.803799,90,25207,49646,2.639999993145466
92124,-117.098445,32.822815,91,30165,59164,2.8499999940395355
92126,-117.141169,32.914346,92,74274,60229,3.0699999928474426
92127,-117.106944,33.022384,80,19907,75219,2.8299999982118607
92128,-117.07054,32.998855,93,42642,66676,2.2599999979138374
92129,-117.125108,32.961014,93,47218,77851,3.149999998509884
92130,-117.219182,32.946776,84,28172,93929,2.649999998509884
92131,-117.084387,32.918035,83,29377,90811,2.809999994933605
92139,-117.052413,32.677286,99,36383,49032,3.459999993443489
92154,-117.056331,32.574398,86,68724,42970,3.689999997615814
92173,-117.050579,32.556264,96,28471,27943,3.869999997317791
921HH,-117.188449,32.710614,,0,0,0
92201,-116.235004,33.715271,90,56543,36180,3.339999996125698
92203,-116.246889,33.75307,65,2661,37250,3.019999995827675
92210,-116.341489,33.70129,24,3814,95126,1.919999998062849
92211,-116.32317,33.759409,81,19557,52251,2.0299999937415123
92220,-116.878972,33.920803,65,25751,32825,2.5999999940395355
92223,-116.975908,33.945265,78,17577,34254,2.6999999955296516
92225,-114.619059,33.628333,39,24666,31092,2.899999998509884
92227,-115.504751,32.98975,27,23419,31694,3.2599999979138374
92230,-116.768347,33.911404,56,2442,22524,3.019999995827675
92231,-115.482772,32.683491,72,27792,28851,3.9499999955296516
92233,-115.512084,33.131764,44,7854,31031,3.489999994635582
92234,-116.464731,33.807761,88,43093,38964,3.019999995827675
92236,-116.176562,33.679872,82,22785,28606,4.679999992251396
92239,-115.401246,33.830029,5,988,36250,2.559999994933605
92240,-116.508045,33.952303,76,22773,27335,2.769999995827675
92241,-116.386344,33.904371,42,5674,26554,2.3199999928474426
92242,-114.358238,34.137179,56,1556,22602,2.1099999994039536
92243,-115.577465,32.783359,73,43744,35024,3.25
92249,-115.512454,32.726931,68,3558,30739,4.189999997615814
92250,-115.353692,32.800259,28,8038,39583,3.3499999940395355
92251,-115.58942,32.853471,56,14469,51008,3.3299999982118607
92252,-116.291375,34.175926,53,8001,25700,2.269999995827675
92253,-116.296492,33.675373,81,23931,54686,2.7999999970197678
92254,-115.994042,33.543836,64,8537,23588,4.739999994635582
92256,-116.559519,34.066626,32,3599,31761,2.399999998509884
92257,-115.615831,33.330929,21,2710,22821,2.0799999982118607
92258,-116.56703,33.921502,35,616,28590,3.1299999952316284
92259,-115.95998,32.722049,6,500,26964,2.0099999979138374
92260,-116.384965,33.715672,78,29435,43299,2.089999996125698
92262,-116.543447,33.842984,68,24774,32844,2.1999999955296516
92264,-116.518871,33.798669,73,19022,39173,1.8999999985098839
92266,-114.713524,33.387467,13,340,13261,2.0399999991059303
92267,-114.172518,34.286985,7,112,55156,2.489999994635582
92268,-116.565655,34.203249,16,291,42778,2.269999995827675
92270,-116.422499,33.762944,76,12392,63349,1.9399999976158142
92273,-115.691629,32.792631,86,1588,30962,3.6699999943375587
92274,-116.0688,33.466287,62,17336,24760,4.169999986886978
92275,-115.956502,33.289347,37,803,24087,2.4099999964237213
92276,-116.380231,33.821318,58,6306,33776,2.439999997615814
92277,-116.033437,34.165696,24,17145,29781,2.519999995827675
92278,-116.209648,34.360235,20,14090,29509,3.219999998807907
92280,-114.624113,34.143497,1,48,6964,3.1999999955296516
92281,-115.619409,33.037061,69,2362,24813,3.3799999952316284
92282,-116.645063,33.941487,19,903,35982,2.8599999994039536
92283,-114.625919,32.786759,23,3622,20719,2.8299999982118607
92284,-116.412466,34.161795,63,20668,29924,2.3799999952316284
92285,-116.450122,34.31039,14,2140,23854,2.1699999943375587
922HH,-115.964455,33.517035,,0,0,0
922XX,-115.402364,33.710353,1,104,17083,1.6499999985098839
92301,-117.508031,34.641695,51,18802,31403,3.469999998807907
92304,-115.657966,34.548138,1,13,127308,2.1699999943375587
92305,-116.875932,34.172474,4,211,65833,2.0099999979138374
92307,-117.177299,34.538622,62,31664,41728,2.8299999982118607
92308,-117.192221,34.447959,74,28890,36646,2.899999998509884
92309,-116.065043,35.27295,4,922,27422,3
92310,-116.694526,35.262763,43,9467,34313,3.389999993145466
92311,-117.036365,34.894181,47,31288,37591,2.7599999979138374
92313,-117.311746,34.030714,90,11112,57303,2.769999995827675
92314,-116.854427,34.255388,55,9772,37487,2.5099999979138374
92315,-116.903289,34.241295,79,5362,34537,2.309999994933605
92316,-117.394328,34.064062,88,25870,38290,3.8199999928474426
92317,-117.230005,34.245607,86,2180,66856,2.9499999955296516
92318,-117.23274,34.048544,85,213,24625,3.7999999970197678
92320,-117.037677,33.984551,71,7555,38057,2.4299999997019768
92321,-117.175631,34.254199,93,552,70455,2.969999998807907
92323,-115.397274,35.187237,1,11,17083,1.569999996572733
92324,-117.319954,34.061931,85,52370,35984,3.239999994635582
92325,-117.286549,34.242567,81,10582,44647,2.559999994933605
92327,-116.863793,34.866837,31,694,25417,2.439999997615814
92328,-117.20296,35.945641,1,358,40938,1.7899999991059303
92332,-115.239368,35.00224,1,148,36563,2.8499999940395355
92333,-116.938425,34.268344,64,447,37344,2.2899999991059303
92335,-117.452138,34.088911,95,82339,35008,3.839999996125698
92336,-117.458181,34.125147,90,54879,55340,3.899999998509884
92337,-117.481008,34.046992,87,29945,52883,3.8199999928474426
92338,-116.1982,34.720285,1,19,52917,2.3799999952316284
92339,-116.923001,34.087114,42,1027,45766,2.3299999982118607
92341,-117.074495,34.241477,72,288,30417,2.339999996125698
92342,-117.334445,34.761696,38,5063,48051,2.5499999970197678
